"Population","Latitude","Longitude","Median_house_value","Median_household_income","Mean_household_income"
4353,41.81907,-78.28184,81.5,38829,47035
2183,41.73356,-78.63616,68.3,43857,49931
3563,41.67469,-78.81461,59.7,29821,38705
2390,41.65667,-78.82092,79.9,48555,57750
2100,41.23195,-80.51665,40.2,28286,34301
2942,41.21076,-80.48613,65.6,37021,45388
1655,41.21613,-80.47289,84.2,35500,48992
5384,41.21601,-80.43342,146.2,62929,75124
5399,41.24059,-80.46883,111.6,37618,57677
2516,41.256,-80.47902,101.3,55357,63216
5006,41.4329,-80.20531,103.8,47005,53081
4712,41.41002,-80.35886,113.6,46115,58802
5246,41.42659,-80.43339,92.4,45402,56085
2732,41.40323,-80.37592,83.3,47073,55465
6074,41.32963,-80.36798,90.7,41203,46655
6214,41.35387,-80.11568,105.4,44882,53392
2396,41.27414,-80.11538,135.3,55405,74984
4792,41.16579,-80.45131,120,47188,57688
2662,41.20233,-80.35318,128.4,49702,53772
5948,41.17304,-80.07704,155.3,55878,66056
3231,41.1638,-80.08367,125,48125,56074
3036,41.25816,-80.49515,71.9,31509,38053
3834,40.50411,-77.72377,97,38659,48279
2054,40.63586,-77.56192,75.5,35664,43822
6968,41.09914,-75.14799,173.1,62897,70516
4225,41.1852,-75.25328,231.3,57766,64612
6356,41.12116,-75.32149,184.6,49474,68342
4420,41.15308,-75.45642,166.8,49205,58332
6789,41.02963,-75.47564,171.3,54919,64814
5492,41.18216,-75.3491,147.6,61271,65327
4165,41.09442,-75.45476,177.2,46423,53856
2090,41.11496,-75.44198,282.6,55891,67345
2299,41.12716,-75.57173,202.3,46208,66020
6430,41.03791,-75.2797,216.6,56727,72403
3343,41.00386,-75.13595,227.7,47115,59566
4344,41.00838,-75.17962,217.6,49426,64281
5496,40.99606,-75.17581,199.7,34717,54554
2803,40.97109,-75.22078,243.2,67451,97861
6052,40.95031,-75.30357,220.9,56318,79546
4773,40.92548,-75.39599,227.1,48889,66640
2910,40.86044,-75.4573,190.7,61765,65978
4232,41.06339,-75.07215,228.9,73929,76223
4207,40.13608,-75.03316,377.3,98333,116009
1857,40.12344,-75.07481,467.2,46458,95763
1375,40.13351,-75.06208,452.2,81917,100082
5739,40.17256,-75.11923,259.7,55424,71941
3434,40.16721,-75.08615,294.7,71053,84582
3063,40.15342,-75.11575,216.4,55250,66333
3983,40.14947,-75.12409,240.7,56833,64261
4081,40.19615,-75.12509,323.2,89300,97238
5420,40.18249,-75.13066,236,46755,59021
6905,40.21291,-75.19945,555.1,117054,191154
4376,40.18954,-75.17279,346.6,100141,113195
3412,40.25928,-75.24327,337.7,99327,126019
3264,40.24889,-75.23298,296.5,65938,97082
4338,40.27197,-75.26555,288.8,87688,102635
3455,40.2588,-75.28088,284.2,65647,76858
2627,40.24188,-75.29343,242.5,67500,85973
2092,40.24938,-75.29212,205.6,56250,59868
4918,40.21837,-75.27154,276.6,80339,96349
4956,40.22935,-75.30001,278.7,82093,103282
3454,40.21334,-75.31398,367.6,114327,118044
2224,40.19966,-75.28903,452.2,138707,177064
5867,40.19678,-75.24537,628.3,123114,162734
2149,40.16807,-75.23741,252.7,77798,118527
3060,40.15254,-75.2214,203.3,50625,57278
4482,40.13775,-75.15739,364.4,109639,142914
4552,40.14129,-75.12982,236,71382,78687
2980,40.13173,-75.14248,251.3,79625,91160
3468,40.12555,-75.12275,246,90061,99642
4403,40.10547,-75.14926,284.3,79113,88219
4606,40.11317,-75.1401,282.9,78309,82262
2779,40.10645,-75.12555,363,54516,104595
5968,40.08168,-75.11151,280.5,72458,104487
2543,40.08236,-75.08938,253.7,73039,79144
4810,40.06432,-75.09941,238.2,76574,87263
4571,40.07691,-75.12281,358.6,113594,149336
4689,40.06342,-75.13113,282.9,89667,114706
5236,40.08627,-75.16428,293.8,62201,73490
2985,40.10023,-75.26524,353,112266,123664
4182,40.09115,-75.25022,368.9,102361,130134
1643,40.08319,-75.28993,298.9,83594,80229
2758,40.13632,-75.26174,394.7,123125,152175
5907,40.15905,-75.34565,300.1,82560,1e+05
4155,40.14075,-75.31432,263.8,71935,85983
3528,40.13972,-75.32596,252.8,70631,74576
3192,40.1239,-75.37812,239.7,56435,75011
6077,40.11906,-75.3275,176.8,56842,61403
3243,40.12231,-75.33839,144.7,36165,42042
3763,40.12755,-75.33353,160,59712,65029
1545,40.13143,-75.34265,157.1,43377,59165
5630,40.12169,-75.35329,159.3,45104,56082
3241,40.11908,-75.35806,127.9,37691,48486
3536,40.11256,-75.33581,95.1,35750,55222
2257,40.09613,-75.28903,316.6,62877,77600
1320,40.06864,-75.31567,314.4,88750,118799
2434,40.00391,-75.22825,393.9,84545,142659
4752,39.99947,-75.25012,549.3,132404,203888
2173,40.03533,-75.25593,292.6,131176,187310
2517,40.02673,-75.31697,348.9,54423,142613
1867,40.00858,-75.29789,295,58594,73822
5990,40.00665,-75.27574,661.5,92315,173105
3565,39.99459,-75.28217,471.5,153049,199268
4827,39.98505,-75.27154,346.2,96065,118932
4314,40.00777,-75.26296,404.6,81462,110419
2643,40.10252,-75.41156,188.9,61071,68824
2050,40.09849,-75.34244,240.6,59423,71010
2719,40.07349,-75.38424,488.6,126141,150156
2141,40.06514,-75.34733,442.8,143906,210662
4397,40.15075,-75.39317,303.9,91087,111701
3032,40.13092,-75.41698,302,69018,85830
6068,40.13252,-75.43397,357.5,84740,111317
8290,40.14326,-75.48026,313.8,110338,120122
2666,40.18845,-75.53717,214.8,40595,55004
3509,40.19809,-75.4759,269.7,75417,95579
4957,40.23835,-75.46645,278,95375,95374
7792,40.25967,-75.38421,426,106136,126995
4270,40.27673,-75.38501,278.8,68162,87067
4095,40.32476,-75.34967,276.1,94301,104278
2502,40.30678,-75.32454,226,67667,78295
4116,40.31321,-75.32173,254.6,57303,67188
2665,40.32335,-75.33081,233.6,78087,78107
2504,40.33742,-75.40045,406.6,79837,101141
3299,40.30023,-75.44244,338.8,91964,107714
2383,40.37741,-75.48456,185.7,58833,65846
2187,40.36322,-75.57413,250.6,75727,90846
4364,40.31974,-75.60958,236.8,61844,71845
2639,40.33278,-75.53988,275.3,75724,77915
8300,40.2869,-75.58044,300.4,96266,102332
6479,40.22491,-75.54895,280.9,79391,90064
3469,40.26361,-75.609,242.2,99839,109705
3857,40.25359,-75.58235,205.9,77782,97435
1178,40.24312,-75.64557,115.1,20893,32513
3225,40.24157,-75.62531,137.2,52798,62186
3537,40.25589,-75.65284,149.4,46563,57645
2586,40.26018,-75.63195,163.1,43050,53494
3931,40.25359,-75.64201,121.6,39628,47819
1632,40.25158,-75.66952,145.2,34167,41761
2287,40.25187,-75.67882,156.6,42382,53047
3871,40.11557,-75.18972,293.5,85952,100116
2786,40.1069,-75.18431,319.6,102663,113722
4597,40.09454,-75.20663,328.6,87592,97263
4243,40.08333,-75.19159,344.3,104073,132201
4097,40.12337,-75.29829,282.5,70000,89145
3970,41.08046,-76.68655,144.4,47284,59120
4171,40.96738,-76.59116,170.9,50568,97849
3739,40.65914,-75.3474,221.1,56250,64925
3777,40.65557,-75.36822,312.9,92021,121960
3290,40.63591,-75.37408,187.4,63854,72344
7823,40.62956,-75.36229,166,51073,57622
2876,40.6213,-75.37742,249.5,22857,49845
3515,40.60699,-75.38734,113.9,35639,41879
3530,40.6091,-75.38047,123.8,21979,37391
4061,40.60104,-75.34846,165.4,43958,58123
5340,40.70206,-75.20839,231.3,68235,79847
6029,40.68913,-75.22672,101.6,37710,54316
3076,40.68028,-75.21803,131.5,33333,44357
2522,40.67649,-75.21845,127.9,46955,55093
6840,40.86931,-75.21118,165.8,51461,56686
6138,40.816,-75.26631,241.5,65870,78702
5100,40.77314,-75.32277,284.3,82885,99793
5595,40.77006,-75.38822,230.7,58000,70735
4446,40.76053,-75.56542,192.5,64146,72923
2070,40.75108,-75.59569,176.2,48060,58323
5575,40.69025,-75.49774,160.1,44475,55435
2849,40.66209,-75.47641,180.9,49511,61761
4269,40.70035,-75.47896,234.8,75781,86071
4903,40.70259,-75.42291,224.6,72297,82727
2693,40.72742,-75.39177,175,49132,57358
6593,40.68538,-75.2397,144.8,47129,55857
2560,40.67741,-75.2392,140.1,42560,49547
7729,40.71248,-75.25761,279.4,79976,90946
4914,40.66141,-75.2579,254.5,75000,86761
3741,40.64298,-75.33147,203.3,56754,72261
4585,40.66689,-75.33328,278.9,78286,90713
3971,40.6765,-75.30688,285.5,72431,107609
4831,40.65409,-75.31947,289.7,98977,97487
6602,40.65372,-75.29377,286.1,87366,100754
2560,40.6509,-75.39463,318.3,73750,108798
6023,40.67474,-75.39721,325,94815,104088
4086,40.59401,-75.30403,280,73138,83873
6686,40.57561,-75.36678,312.1,88010,133201
6324,40.64132,-75.22122,277.9,83315,104908
4859,40.90597,-75.16071,195.5,62417,72781
7119,41.10262,-76.85319,122.5,45784,58624
7042,41.01641,-76.84798,114.7,31726,42377
3685,40.91592,-76.78368,132.2,50843,62925
3804,40.89408,-76.79617,109.9,41005,49368
3054,40.9355,-76.63141,156.2,58633,74451
3750,40.79486,-76.44123,57.5,38039,47986
3198,40.79675,-76.40834,43.6,30421,40199
2695,40.79559,-76.41668,43.6,33219,42074
2384,40.78818,-76.57453,43.9,33271,42567
2114,40.78391,-76.5709,54.3,36563,42492
2271,40.79264,-76.55453,43.9,32865,39197
2283,40.7877,-76.55051,35.7,23042,30913
5923,40.83915,-76.75418,134.7,49037,59366
5244,40.68332,-76.79143,127.1,46250,57401
2924,40.7935,-76.47377,75.3,42150,52381
4872,40.55081,-77.10604,144.6,53627,62232
4747,40.38667,-77.03265,131.1,50115,60088
4728,40.42473,-77.0577,156.9,63554,69057
3478,39.95225,-75.14424,331,80813,102285
3169,39.95719,-75.17416,476.9,73556,113816
2125,39.95366,-75.17606,450,26547,59199
3142,39.95383,-75.17107,213.1,43838,59259
3082,39.9512,-75.17339,365.3,36614,55850
3601,39.94937,-75.17446,463.3,76641,130487
2276,39.94786,-75.16222,293.7,36181,47391
3612,39.94422,-75.14649,499.5,91319,160225
5137,39.94599,-75.16982,494.5,60873,97214
4942,39.94294,-75.18171,332.7,58341,74737
2647,39.93788,-75.14885,391.2,76250,111032
2281,39.9363,-75.17032,141.7,23173,40382
2682,39.93485,-75.16258,242.4,28600,48327
5129,39.93642,-75.15822,246.2,39216,57758
3874,39.92842,-75.15396,216.7,28435,39406
3566,39.92766,-75.14969,228.2,60779,73784
4324,39.929,-75.15682,149.1,30699,44929
5539,39.92892,-75.16119,211.4,42037,56344
4141,39.9303,-75.16588,237.4,43418,53817
3200,39.93269,-75.17101,118.1,22014,35028
4437,39.93176,-75.17785,73.9,21473,29340
4875,39.93305,-75.18505,64.9,23159,30175
6162,39.93534,-75.19312,67.7,25262,31957
6609,39.92752,-75.18048,71.1,33036,43231
3898,39.92081,-75.17955,199.8,52258,80447
6062,39.92367,-75.17347,158.2,40326,54395
5507,39.91719,-75.17452,210.4,55078,62302
4259,39.92382,-75.16552,173.7,34986,45525
6243,39.92282,-75.1592,89.3,22330,33115
4925,39.91743,-75.15226,136.6,37476,46717
1314,39.89364,-75.25186,148.6,52016,59776
5635,39.90676,-75.24669,134.7,53917,61595
6450,39.91257,-75.23806,113,42736,49367
4524,39.91901,-75.23228,89.1,32422,36728
4236,39.92244,-75.2381,85.7,20788,34751
4486,39.93764,-75.23452,79.5,25659,41625
3750,39.92919,-75.23125,80.2,26067,33532
2557,39.93802,-75.22537,63.7,33438,34014
4924,39.94089,-75.22803,67.4,25320,32117
2380,39.94698,-75.2076,77.4,24357,38862
4553,39.9505,-75.21829,335.7,41742,61261
3951,39.9505,-75.22674,117.9,32830,41950
2758,39.94838,-75.23606,81.9,29972,55624
5028,39.95223,-75.23465,80.7,31266,38626
6797,39.94901,-75.24379,92.4,40127,43960
4081,39.95794,-75.24578,80.5,25867,37310
4488,39.95753,-75.23538,72.1,26399,39279
6313,39.95671,-75.22679,75,29839,37443
6983,39.95287,-75.20244,27.8,12892,22288
2803,39.95997,-75.19819,235.4,14693,35554
3827,39.96322,-75.2323,53.5,19801,26563
5475,39.97435,-75.26687,139.5,48404,57959
4366,39.97101,-75.24973,124.5,40536,42947
5459,39.97242,-75.24243,90.1,22813,33283
3187,39.96853,-75.23133,81,18669,24653
2449,39.96768,-75.22543,60.6,23659,38346
3746,39.96783,-75.21346,98,18291,28879
3562,39.96908,-75.20738,68.5,18727,28435
3611,39.96528,-75.19881,75.4,18503,27356
2313,39.96469,-75.19098,75,18788,39066
3470,39.9739,-75.20626,69.9,24663,32659
3712,39.97437,-75.22482,55.5,18835,26956
2917,39.9783,-75.23541,90.1,37996,37210
6126,39.97899,-75.24374,109.5,29292,38151
4282,39.97741,-75.25204,117.9,49734,52273
5621,39.98688,-75.23673,124.8,44638,58484
5195,39.98573,-75.22846,102.2,35404,45831
1947,39.99588,-75.23005,224.4,33194,52226
3564,40.00064,-75.20885,179.4,43187,45966
5210,39.96128,-75.17152,370.6,52193,78515
1529,39.96489,-75.15045,249.2,24514,44315
2914,39.96602,-75.15689,228.2,17344,30844
2854,39.96616,-75.16362,212.2,42733,58375
3503,39.97154,-75.17959,358.8,73571,96016
4813,39.97697,-75.1833,100.4,20431,43487
2094,39.97089,-75.15219,101.3,14491,28183
3570,39.96723,-75.14187,305.2,67242,78316
1439,39.96927,-75.12969,189.7,62455,66709
3939,39.97827,-75.1616,159.4,11658,28132
2038,39.98708,-75.1857,75,18839,37382
1741,39.97945,-75.14162,104.3,16902,34609
2225,39.98402,-75.1377,88.8,16016,23092
4564,39.98974,-75.14275,49.5,13500,22518
3055,39.99064,-75.16168,28.3,20617,32131
3466,39.99376,-75.17515,43.8,21711,33437
5524,39.99444,-75.183,38.3,20909,31403
2953,40.00742,-75.18376,63.2,22410,39337
3194,39.99906,-75.1689,59.7,19531,24890
4056,39.99879,-75.17405,45.7,19161,24967
3165,39.99789,-75.16243,63.4,18090,33994
2419,39.99583,-75.15024,57.5,20868,30284
7016,39.99749,-75.14257,37.2,14972,20425
5562,39.99404,-75.1338,45.3,11122,20738
3705,39.99694,-75.11667,67.8,21393,26850
5076,39.99511,-75.12243,45.3,16356,23456
6704,39.99166,-75.11632,52.4,20093,28503
8322,39.99756,-75.10523,67.5,21672,30567
7937,40.00999,-75.10604,99.8,28365,37126
4927,40.00057,-75.13026,48,14074,23608
3675,40.00291,-75.12984,53.4,16402,26558
7001,40.01574,-75.13835,61.2,22107,35872
6195,40.01051,-75.14078,49.6,22997,32119
3547,40.00317,-75.15563,78.9,26144,34290
5189,40.00834,-75.16183,63.9,21521,33391
2769,40.0121,-75.14898,54.1,26773,28563
3050,40.02012,-75.153,45.6,31294,42292
1971,40.0228,-75.19054,151.3,37069,57368
2910,40.01886,-75.20906,230.5,63090,68724
4917,40.02446,-75.21425,217.4,60063,69058
2327,40.02604,-75.20619,229.5,61318,70399
2245,40.0343,-75.21201,218.3,61181,69788
3551,40.0322,-75.21819,231.4,56949,63806
3880,40.02867,-75.22309,215.1,57010,62419
3857,40.03441,-75.22849,227.7,60263,69644
5772,40.04539,-75.22459,229,66463,82995
4259,40.05761,-75.23264,274.2,52857,64705
1432,40.05043,-75.24056,200.2,77612,76243
1161,40.0363,-75.19668,334.4,74881,114201
2619,40.04357,-75.19435,396.3,74810,135124
4391,40.03892,-75.18313,208,34744,50053
1777,40.03342,-75.18604,228.6,29314,34632
4236,40.02795,-75.16959,104,25449,41234
3913,40.02184,-75.17115,117.2,34671,48780
4035,40.03292,-75.16234,74,26356,34385
1889,40.04702,-75.16618,101.1,36433,42957
3311,40.05139,-75.15979,86.4,36667,40893
3920,40.06009,-75.17644,203.3,54250,67546
2742,40.06639,-75.18895,303.3,66116,79467
1681,40.07377,-75.1826,160.3,52900,70455
2788,40.07563,-75.17072,143.4,49861,58796
3840,40.07285,-75.16367,122.6,46953,50975
5480,40.06884,-75.15664,128.1,42513,55388
5241,40.06243,-75.16111,131.2,42917,48783
6667,40.06494,-75.14878,101.9,42785,46381
6565,40.05472,-75.14755,95.4,37941,46310
2199,40.05501,-75.1313,263.2,46786,68201
2326,40.04933,-75.13303,222.8,51328,60084
2453,40.04892,-75.12509,132,44750,62650
4278,40.04746,-75.11748,147.3,48048,57225
6069,40.03923,-75.11975,107.7,43005,52005
4489,40.03996,-75.13211,106.3,42938,46261
4788,40.05047,-75.15121,91.4,25690,36900
3589,40.03059,-75.14872,80.1,32601,43376
4899,40.03454,-75.14029,93,34890,41765
6173,40.02645,-75.14377,85.2,27396,40422
2375,40.02906,-75.13357,88.7,30570,34755
4245,40.02217,-75.12414,75.2,25121,29760
3857,40.01926,-75.1157,82,30150,35430
6315,40.02287,-75.11506,94.8,34379,41685
4685,40.0337,-75.10771,101,24514,33450
7478,40.01872,-75.07777,69.6,27772,40591
5869,40.02013,-75.08785,126.5,36021,46193
7345,40.02643,-75.08248,105.4,33601,46871
5231,40.0423,-75.09985,112.3,35815,42050
3235,40.0572,-75.0886,178.2,46649,52470
4874,40.05461,-75.08224,181.7,55949,64351
6755,40.04924,-75.07479,165.4,55016,64247
4898,40.04247,-75.07874,131.5,33537,41665
6945,40.03998,-75.07024,133.1,31789,45640
6664,40.04568,-75.0669,128.1,47801,52468
5595,40.04328,-75.06062,121.1,43549,45865
4018,40.03845,-75.05523,149.3,51321,56877
6093,40.0308,-75.06745,137.4,43393,53130
3835,40.02156,-75.05177,97.5,33036,37902
5766,40.02614,-75.04588,119.9,35922,43410
4089,40.03717,-75.02754,121.1,32717,45073
4145,40.04468,-75.02821,144.8,46523,54089
4244,40.05555,-75.04387,217.9,43018,60088
4734,40.05395,-75.05282,199.1,41214,52269
3680,40.05525,-75.06457,184.8,50339,58991
6866,40.06165,-75.05979,227.5,53342,59401
5175,40.07037,-75.0567,191.4,54485,61610
2872,40.07102,-75.07338,216.5,60875,69280
7662,40.09269,-75.05446,279.3,81481,89488
4482,40.05709,-74.99199,226.5,72987,75324
7282,40.09056,-75.02775,224.8,53977,69168
5439,40.09723,-75.03651,259.7,45089,65562
3617,40.105,-75.04332,270.4,68333,92234
4745,40.11029,-75.02811,218.6,39047,48305
5948,40.12115,-75.02588,230.8,66618,74868
5309,40.11194,-75.01853,241.9,53717,68116
3201,40.10054,-75.01566,233.1,58355,62540
6138,40.0851,-74.97897,224.7,66029,72317
5129,40.07814,-74.97289,206.7,51222,72148
3695,40.09349,-74.96757,200.9,54817,76142
5562,40.12926,-75.01349,269.6,49798,72419
1643,39.94577,-75.14027,439.7,131848,160802
2504,39.97982,-75.11104,117.6,34179,43058
5315,39.98792,-75.09776,146.7,34464,44453
4157,40.0126,-75.12951,49.1,23125,28543
1320,40.05589,-75.20705,509.8,68984,127704
8154,40.03334,-75.09053,104.9,31961,41079
601,39.9675,-75.18945,199.2,16500,39582
2469,41.36801,-74.70238,201,61438,67087
2323,41.36606,-74.7405,236,53200,80129
3497,41.5051,-75.07331,224.6,58536,78250
2578,41.39144,-75.2136,228.8,56250,73554
3163,41.31936,-75.05649,247.7,49760,63128
5847,41.31439,-74.96085,223,66071,78537
5385,41.12142,-75.04129,180.6,59261,72850
3284,41.93309,-78.12374,83.8,37679,44688
3100,41.70541,-78.0965,85.3,41181,52721
2182,41.71261,-77.66301,94.2,37000,45358
5611,40.79767,-76.14699,111.3,51100,60350
3641,40.80908,-76.22024,54.4,45509,54533
2345,40.69873,-76.507,142.2,51615,57288
4370,40.64701,-76.5322,120.7,55779,63918
4397,40.69107,-76.26123,61.3,35986,44575
4123,40.68497,-76.24874,138.8,50264,59822
3173,40.67491,-76.21369,141.6,64344,74902
3644,40.68993,-76.19463,67.3,37946,43508
3004,40.71923,-76.1894,61.5,33304,39650
2414,40.72225,-76.11473,67.8,37112,45646
2183,40.75858,-76.0271,119.1,44688,50660
4114,40.80095,-75.96844,64.3,27989,37845
2993,40.79574,-75.9656,69,38237,43096
2281,40.82197,-75.90867,53.3,31646,38632
5351,40.72928,-75.89951,158.3,51409,60257
5505,40.64074,-76.05519,174.2,64856,83275
5539,40.64076,-76.17986,148.6,56339,66537
3802,40.5896,-76.5315,83.4,50101,56446
2186,40.55069,-76.38538,93.8,54621,59186
4123,40.5479,-76.40684,142,50777,61732
5581,40.84942,-76.84065,136,54071,78221
7820,40.81891,-76.921,146.2,52407,64926
6026,40.8098,-77.06058,110.3,40195,48259
5651,40.73254,-77.0926,133.6,44674,51559
3667,40.73688,-77.27747,105.8,44097,50665
5303,40.72434,-76.92666,138.5,48412,58285
3731,40.80275,-76.86295,121.5,37000,49869
2074,40.26456,-78.96563,94.2,44331,56198
5396,40.22965,-78.9402,91.9,51875,55610
6094,40.16067,-79.05167,84.8,45191,52874
6230,40.00039,-79.07775,110.5,41917,59087
5892,40.025,-79.02662,118.9,44049,56012
4044,40.00393,-79.0874,123.3,41445,56857
2233,40.0059,-79.07114,84,28000,34360
2868,40.01765,-78.89617,163.4,48625,68649
3464,39.82391,-78.87585,104.7,41648,53502
3584,39.93212,-79.15553,85.9,43792,51791
3672,41.47909,-76.39638,120.1,37196,47458
3172,41.91926,-76.03472,137.8,51125,61556
3857,41.94955,-75.594,87,36723,48000
3742,41.73971,-76.03907,134.9,43220,54148
5279,41.71563,-75.86616,138,45299,57075
4342,41.67421,-75.62286,168.1,49347,70493
1911,41.65168,-75.46853,88.2,37292,47937
6021,41.80549,-77.08099,131.3,37500,52393
3263,41.74658,-77.30044,129.4,40511,54337
4101,40.89116,-76.96491,145.9,50729,67017
7176,40.97994,-76.94036,164.4,40726,56873
5469,40.94486,-76.90064,212.8,68250,98920
4167,41.52191,-79.82475,88.5,50000,56898
1771,41.40771,-79.84019,45,29531,35971
2308,41.39056,-79.83733,88.3,33850,55291
5294,41.42357,-79.82424,71.3,37414,47694
3382,41.42916,-79.69181,49.3,44479,50529
4835,41.43421,-79.63153,80.2,42349,51185
3006,41.37882,-79.66598,89.8,47443,51702
3908,41.23487,-79.92242,91.5,45824,56466
3601,41.23855,-79.72896,87.1,45679,52752
2907,41.82026,-79.48704,96.8,46000,54134
2621,41.85397,-79.13988,81.3,49893,60607
3603,41.84529,-79.15228,66.3,30233,41982
1870,41.68292,-79.45453,73.7,34489,43374
3835,40.40147,-80.46712,132.7,50685,62079
4476,40.36832,-80.37481,96.4,45802,51313
1766,40.37008,-80.23538,102.2,41250,47532
3515,40.30943,-80.29863,156.5,63589,73269
6053,40.13673,-80.40698,128.4,49231,58750
6081,40.23965,-80.22387,152.6,54171,70928
5675,40.26696,-80.18173,118.8,41012,47972
3317,40.26028,-80.19327,116.4,49820,52510
4844,40.23424,-80.13988,237.9,68734,81919
5226,40.19895,-80.29139,81,51649,60348
3149,40.17252,-80.28264,102.3,46679,55849
4583,40.15362,-80.26211,161.7,52688,66830
2561,40.18125,-80.25835,100.2,32821,46612
3751,40.09054,-80.19965,142.3,64875,69318
5411,40.12109,-80.06945,148.7,53696,69682
5727,40.23533,-80.02339,160.5,62917,73970
3470,40.26362,-80.00647,125.4,44861,51891
2859,40.19795,-79.92531,87.7,34176,45640
1441,40.20235,-79.93484,96.1,46838,51867
1313,40.15032,-79.90959,59,33750,40560
1789,40.13443,-79.89917,65,25000,39272
2807,40.10717,-79.86786,102,44557,54175
3927,40.06006,-79.90244,111.3,41391,58382
2354,39.99641,-80.0071,87.6,56920,59489
3784,40.29003,-80.19828,221.3,77500,95860
4255,40.03425,-79.9475,86.1,48947,58396
3375,40.04766,-80.37831,157,50401,59384
3137,41.81924,-75.39675,185.3,50417,60795
4271,41.40011,-75.37973,202.6,52724,57682
2862,41.31303,-75.37574,177.4,52883,67380
1193,40.57655,-79.76894,26.6,13929,23592
